 # DUMP format #2, bez=mcbxh.1r1       , number of particles=           2
 # dump period=         100 , first turn=           1 , last turn=          -1
 # ID turn s[m] x[mm] xp[mrad] y[mm] yp[mrad] z[mm] dE/E[1] ktrack
        1    11001  26629.04120 -8.129920266E-01  4.446875483E-02 -3.539706256E+00 -6.341949722E-02 -1.462225432E+01  2.540549249E-04       11
        2    11001  26629.04120 -8.129919840E-01  4.446873612E-02 -3.539706034E+00 -6.341949409E-02 -1.462225433E+01  2.540549253E-04       11
        1    11101     29.84200 -4.577432759E-01  1.710050895E-02  5.044735250E+00  3.636405554E-01  3.925068919E+01  1.301705098E-04       11
        2    11101     29.84200 -4.577654225E-01  1.710083520E-02  5.044735424E+00  3.636405677E-01  3.925068926E+01  1.301705097E-04       11
        1    11101  13359.13123  3.475195094E+00 -6.234015579E-02  5.542064209E-01  2.576155679E-02  3.868877719E+01  1.415595163E-04       11
        2    11101  13359.13123  3.475174389E+00 -6.233985459E-02  5.542068530E-01  2.576158817E-02  3.868877727E+01  1.415595163E-04       11
        1    11101  26629.04120 -8.147504724E-01  4.456340619E-02 -3.517327233E+00 -6.311397881E-02  3.811587688E+01  1.415595163E-04       11
        2    11101  26629.04120 -8.147506517E-01  4.456340359E-02 -3.517326758E+00 -6.311397173E-02  3.811587695E+01  1.415595163E-04       11
        1    11201     29.84200 -4.510806193E-01  1.716400611E-02  4.967557603E+00  3.581492381E-01  3.060909032E+01 -1.959868842E-04       11
        2    11201     29.84200 -4.511044769E-01  1.716436105E-02  4.967558176E+00  3.581492792E-01  3.060909032E+01 -1.959868845E-04       11
        1    11201  13359.13123  3.447238916E+00 -6.200541130E-02  8.209732644E-01  4.498643411E-02  3.141891060E+01 -1.867719623E-04       11
        2    11201  13359.13123  3.447216477E+00 -6.200508027E-02  8.209732492E-01  4.498643333E-02  3.141891062E+01 -1.867719626E-04       11
        1    11201  26629.04120 -8.111549220E-01  4.421294438E-02 -3.458758033E+00 -6.231925834E-02  3.220291808E+01 -1.867719623E-04       11
        2    11201  26629.04120 -8.111600621E-01  4.421329992E-02 -3.458757590E+00 -6.231925143E-02  3.220291810E+01 -1.867719626E-04       11
        1    11301     29.84200 -4.350458989E-01  1.694176942E-02  4.958057674E+00  3.574662590E-01 -2.515170601E+01 -2.190614234E-04       11
        2    11301     29.84200 -4.350704976E-01  1.694213869E-02  4.958058173E+00  3.574662949E-01 -2.515170610E+01 -2.190614236E-04       11
        1    11301  13359.13123  3.458505742E+00 -6.218453183E-02  8.476920730E-01  4.691341465E-02 -2.422789182E+01 -2.263130667E-04       11
        2    11301  13359.13123  3.458481951E+00 -6.218417720E-02  8.476918478E-01  4.691339862E-02 -2.422789189E+01 -2.263130669E-04       11
        1    11301  26629.04120 -8.017007555E-01  4.352892682E-02 -3.451780338E+00 -6.222129185E-02 -2.328044669E+01 -2.263130667E-04       11
        2    11301  26629.04120 -8.017110591E-01  4.352965512E-02 -3.451780118E+00 -6.222128826E-02 -2.328044676E+01 -2.263130669E-04       11
        1    11401     29.84200 -4.134269552E-01  1.646598630E-02  5.037936389E+00  3.631532132E-01 -4.191079270E+01  9.698423089E-05       11
        2    11401     29.84200 -4.134511617E-01  1.646635174E-02  5.037936454E+00  3.631532179E-01 -4.191079275E+01  9.698423131E-05       11
        1    11401  13359.13123  3.513269413E+00 -6.291974904E-02  5.892865164E-01  2.829345911E-02 -4.230875489E+01  8.464271436E-05       11
        2    11401  13359.13123  3.513245552E+00 -6.291939224E-02  5.892865126E-01  2.829345887E-02 -4.230875493E+01  8.464271476E-05       11
        1    11401  26629.04120 -7.975165208E-01  4.333236486E-02 -3.504154612E+00 -6.292108134E-02 -4.264645605E+01  8.464271436E-05       11
        2    11401  26629.04120 -7.975294049E-01  4.333327934E-02 -3.504154563E+00 -6.292108057E-02 -4.264645610E+01  8.464271476E-05       11
        1    11501     29.84200 -4.046319698E-01  1.624775265E-02  5.090340130E+00  3.668964697E-01  6.097808566E+00  2.657593838E-04       11
        2    11501     29.84200 -4.046558637E-01  1.624811324E-02  5.090340014E+00  3.668964612E-01  6.097808599E+00  2.657593841E-04       11
        1    11501  13359.13123  3.536020679E+00 -6.320145593E-02  4.360326287E-01  1.725271483E-02  4.976827683E+00  2.673274307E-04       11
        2    11501  13359.13123  3.535997135E+00 -6.320110461E-02  4.360330005E-01  1.725274169E-02  4.976827732E+00  2.673274310E-04       11
        1    11501  26629.04120 -8.055282346E-01  4.397031977E-02 -3.536573752E+00 -6.335929345E-02  3.884266033E+00  2.673274307E-04       11
        2    11501  26629.04120 -8.055405820E-01  4.397119532E-02 -3.536573552E+00 -6.335929060E-02  3.884266080E+00  2.673274310E-04       11
        1    11601     29.84200 -4.038700634E-01  1.634999249E-02  5.036425713E+00  3.630665419E-01  4.482300171E+01  2.507956845E-05       11
        2    11601     29.84200 -4.038943754E-01  1.635036031E-02  5.036425989E+00  3.630665616E-01  4.482300176E+01  2.507956812E-05       11
        1    11601  13359.13123  3.517016395E+00 -6.298201490E-02  6.278591481E-01  3.107336857E-02  4.470056165E+01  3.812338715E-05       11
        2    11601  13359.13123  3.516992308E+00 -6.298165380E-02  6.278594507E-01  3.107339063E-02  4.470056172E+01  3.812338682E-05       11
        1    11601  26629.04120 -8.011447916E-01  4.358754097E-02 -3.495063102E+00 -6.279642886E-02  4.455510167E+01  3.812338715E-05       11
        2    11601  26629.04120 -8.011588834E-01  4.358854276E-02 -3.495062647E+00 -6.279642200E-02  4.455510175E+01  3.812338682E-05       11
        1    11701     29.84200 -3.906450231E-01  1.628498779E-02  4.968156472E+00  3.582053289E-01  1.461272063E+01 -2.525856974E-04       11
        2    11701     29.84200 -3.906694425E-01  1.628536042E-02  4.968157116E+00  3.582053752E-01  1.461272057E+01 -2.525856978E-04       11
        1    11701  13359.13123  3.498417644E+00 -6.278476717E-02  8.577668451E-01  4.764337274E-02  1.566498680E+01 -2.479991161E-04       11
        2    11701  13359.13123  3.498392753E+00 -6.278438982E-02  8.577667645E-01  4.764336727E-02  1.566498676E+01 -2.479991166E-04       11
        1    11701  26629.04120 -7.831307412E-01  4.220970113E-02 -3.444871799E+00 -6.211627329E-02  1.670207279E+01 -2.479991161E-04       11
        2    11701  26629.04120 -7.831500981E-01  4.221108388E-02 -3.444871347E+00 -6.211626619E-02  1.670207276E+01 -2.479991166E-04       11
        1    11801     29.84200 -3.728366572E-01  1.596220585E-02  4.992648230E+00  3.599416152E-01 -3.804292670E+01 -1.386160227E-04       11
        2    11801     29.84200 -3.728601213E-01  1.596256696E-02  4.992648775E+00  3.599416545E-01 -3.804292681E+01 -1.386160225E-04       11
        1    11801  13359.13123  3.529836079E+00 -6.323743627E-02  7.742443057E-01  4.162557157E-02 -3.745302736E+01 -1.496572688E-04       11
        2    11801  13359.13123  3.529811647E+00 -6.323706318E-02  7.742440304E-01  4.162555194E-02 -3.745302745E+01 -1.496572687E-04       11
        1    11801  26629.04120 -7.632633098E-01  4.081534851E-02 -3.459906194E+00 -6.231177351E-02 -3.682242270E+01 -1.496572688E-04       11
        2    11801  26629.04120 -7.632862693E-01  4.081699214E-02 -3.459905975E+00 -6.231176990E-02 -3.682242279E+01 -1.496572687E-04       11
        1    11901     29.84200 -3.542658556E-01  1.552042721E-02  5.080831135E+00  3.662261922E-01 -3.185548796E+01  1.895855035E-04       11
        2    11901     29.84200 -3.542883883E-01  1.552077580E-02  5.080831242E+00  3.662261999E-01 -3.185548795E+01  1.895855038E-04       11
        1    11901  13359.13123  3.580413937E+00 -6.390112897E-02  4.973730544E-01  2.167659043E-02 -3.264514875E+01  1.800155783E-04       11
        2    11901  13359.13123  3.580390641E+00 -6.390077239E-02  4.973729615E-01  2.167658377E-02 -3.264514873E+01  1.800155786E-04       11
        1    11901  26629.04120 -7.613227919E-01  4.078518256E-02 -3.516826120E+00 -6.307534553E-02 -3.337694883E+01  1.800155783E-04       11
        2    11901  26629.04120 -7.613465950E-01  4.078688740E-02 -3.516826108E+00 -6.307534527E-02 -3.337694881E+01  1.800155786E-04       11
        1    12001     29.84200 -3.512165886E-01  1.545250558E-02  5.099852632E+00  3.675940412E-01  2.365886358E+01  2.274578532E-04       11
        2    12001     29.84200 -3.512391909E-01  1.545285492E-02  5.099852598E+00  3.675940386E-01  2.365886363E+01  2.274578533E-04       11
        1    12001  13359.13123  3.586850741E+00 -6.397529196E-02  4.504389007E-01  1.829437652E-02  2.269319702E+01  2.342625885E-04       11
        2    12001  13359.13123  3.586827480E+00 -6.397493641E-02  4.504391461E-01  1.829439426E-02  2.269319708E+01  2.342625886E-04       11
        1    12001  26629.04120 -7.694647269E-01  4.139172653E-02 -3.528440829E+00 -6.323549979E-02  2.173725298E+01  2.342625885E-04       11
        2    12001  26629.04120 -7.694879754E-01  4.139339117E-02 -3.528440664E+00 -6.323549740E-02  2.173725304E+01  2.342625886E-04       11
        1    12101     29.84200 -3.463458681E-01  1.552424612E-02  5.025188286E+00  3.622837996E-01  4.277063888E+01 -8.399338957E-05       11
        2    12101     29.84200 -3.463679989E-01  1.552458988E-02  5.025188642E+00  3.622838250E-01  4.277063888E+01 -8.399339008E-05       11
        1    12101  13359.13123  3.564160252E+00 -6.372894319E-02  7.029701532E-01  3.648939703E-02  4.310662980E+01 -7.142526989E-05       11
        2    12101  13359.13123  3.564136709E+00 -6.372858087E-02  7.029703474E-01  3.648941130E-02  4.310662982E+01 -7.142527040E-05       11
        1    12101  26629.04120 -7.524180653E-01  4.007255536E-02 -3.474956941E+00 -6.251250461E-02  4.341389983E+01 -7.142526989E-05       11
        2    12101  26629.04120 -7.524441590E-01  4.007442630E-02 -3.474956504E+00 -6.251249795E-02  4.341389986E+01 -7.142527040E-05       11
        1    12201     29.84200 -3.326697554E-01  1.539920047E-02  4.978051499E+00  3.589227880E-01 -3.912070705E+00 -2.653420308E-04       11
        2    12201     29.84200 -3.326901467E-01  1.539952069E-02  4.978052177E+00  3.589228368E-01 -3.912070834E+00 -2.653420312E-04       11
        1    12201  13359.13123  3.557480220E+00 -6.369539171E-02  8.582239189E-01  4.768035200E-02 -2.800557641E+00 -2.662605657E-04       11
        2    12201  13359.13123  3.557457479E+00 -6.369503801E-02  8.582237973E-01  4.768034359E-02 -2.800557753E+00 -2.662605660E-04       11
        1    12201  26629.04120 -7.214554133E-01  3.778534438E-02 -3.440159217E+00 -6.203930959E-02 -1.687993343E+00 -2.662605657E-04       11
        2    12201  26629.04120 -7.214853066E-01  3.778749130E-02 -3.440158767E+00 -6.203930250E-02 -1.687993450E+00 -2.662605660E-04       11
        1    12301     29.84200 -3.168672572E-01  1.504357145E-02  5.034061044E+00  3.629055004E-01 -4.439517276E+01 -3.493377795E-05       11
        2    12301     29.84200 -3.168856416E-01  1.504386366E-02  5.034061616E+00  3.629055416E-01 -4.439517286E+01 -3.493377727E-05       11
        1    12301  13359.13123  3.600462473E+00 -6.429181919E-02  6.770100440E-01  3.462288416E-02 -4.423872757E+01 -4.785190588E-05       11
        2    12301  13359.13123  3.600441842E+00 -6.429149544E-02  6.770096952E-01  3.462285923E-02 -4.423872766E+01 -4.785190522E-05       11
        1    12301  26629.04120 -6.994420434E-01  3.627084078E-02 -3.474833481E+00 -6.249740085E-02 -4.402889005E+01 -4.785190588E-05       11
        2    12301  26629.04120 -6.994733853E-01  3.627309363E-02 -3.474833298E+00 -6.249739776E-02 -4.402889013E+01 -4.785190522E-05       11
        1    12401     29.84200 -3.036435059E-01  1.470078061E-02  5.115256596E+00  3.686981253E-01 -1.629071022E+01  2.503716683E-04       11
        2    12401     29.84200 -3.036612620E-01  1.470106413E-02  5.115256748E+00  3.686981363E-01 -1.629071012E+01  2.503716690E-04       11
        1    12401  13359.13123  3.637907307E+00 -6.476326581E-02  4.273947538E-01  1.663853549E-02 -1.734026300E+01  2.452888038E-04       11
        2    12401  13359.13123  3.637888001E+00 -6.476296189E-02  4.273945451E-01  1.663852046E-02 -1.734026289E+01  2.452888045E-04       11
        1    12401  26629.04120 -7.048321318E-01  3.675624755E-02 -3.527876174E+00 -6.321333243E-02 -1.834177350E+01  2.452888038E-04       11
        2    12401  26629.04120 -7.048630940E-01  3.675847331E-02 -3.527876219E+00 -6.321333297E-02 -1.834177338E+01  2.452888045E-04       11
        1    12501     29.84200 -3.030579857E-01  1.473686977E-02  5.096784914E+00  3.673952677E-01  3.714542348E+01  1.503768779E-04       11
        2    12501     29.84200 -3.030757932E-01  1.473715393E-02  5.096784955E+00  3.673952705E-01  3.714542363E+01  1.503768775E-04       11
        1    12501  13359.13123  3.631851726E+00 -6.469438884E-02  4.957868469E-01  2.156332212E-02  3.649920271E+01  1.611502489E-04       11
        2    12501  13359.13123  3.631832103E+00 -6.469408011E-02  4.957869713E-01  2.156333114E-02  3.649920288E+01  1.611502485E-04       11
        1    12501  26629.04120 -7.070079481E-01  3.688930047E-02 -3.516537136E+00 -6.306553859E-02  3.584534923E+01  1.611502489E-04       11
        2    12501  26629.04120 -7.070390861E-01  3.689153888E-02 -3.516537006E+00 -6.306553667E-02  3.584534941E+01  1.611502485E-04       11
        1    12601     29.84200 -2.970268346E-01  1.479453049E-02  5.014806813E+00  3.615606560E-01  3.342175099E+01 -1.791372175E-04       11
        2    12601     29.84200 -2.970425337E-01  1.479478427E-02  5.014807210E+00  3.615606843E-01  3.342175096E+01 -1.791372186E-04       11
        1    12601  13359.13123  3.608072167E+00 -6.444700986E-02  7.660266218E-01  4.103580922E-02  3.415988212E+01 -1.691296152E-04       11
        2    12601  13359.13123  3.608053378E+00 -6.444671124E-02  7.660267449E-01  4.103581836E-02  3.415988211E+01 -1.691296163E-04       11
        1    12601  26629.04120 -6.752404970E-01  3.449838523E-02 -3.459727056E+00 -6.229899388E-02  3.487095902E+01 -1.691296152E-04       11
        2    12601  26629.04120 -6.752740353E-01  3.450079864E-02 -3.459726640E+00 -6.229898750E-02  3.487095902E+01 -1.691296163E-04       11
        1    12701     29.84200 -2.881960337E-01  1.467553770E-02  4.998112591E+00  3.603638369E-01 -2.174515239E+01 -2.317306971E-04       11
        2    12701     29.84200 -2.882087221E-01  1.467574778E-02  4.998113273E+00  3.603638859E-01 -2.174515258E+01 -2.317306972E-04       11
        1    12701  13359.13123  3.613082458E+00 -6.456132589E-02  8.199910167E-01  4.492762170E-02 -2.076929351E+01 -2.379719575E-04       11
        2    12701  13359.13123  3.613066093E+00 -6.456106165E-02  8.199908562E-01  4.492761047E-02 -2.076929369E+01 -2.379719577E-04       11
        1    12701  26629.04120 -6.387769564E-01  3.184819668E-02 -3.445095486E+00 -6.209483660E-02 -1.977367342E+01 -2.379719575E-04       11
        2    12701  26629.04120 -6.388117790E-01  3.185070495E-02 -3.445095064E+00 -6.209482989E-02 -1.977367359E+01 -2.379719577E-04       11
        1    12801     29.84200 -2.759751500E-01  1.433243143E-02  5.077169590E+00  3.659923740E-01 -4.315225515E+01  7.465208460E-05       11
        2    12801     29.84200 -2.759856946E-01  1.433261058E-02  5.077170183E+00  3.659924168E-01 -4.315225522E+01  7.465208561E-05       11
        1    12801  13359.13123  3.657144897E+00 -6.514855207E-02  5.699601684E-01  2.691201289E-02 -4.345622374E+01  6.198384553E-05       11
        2    12801  13359.13123  3.657131504E+00 -6.514833152E-02  5.699597160E-01  2.691198046E-02 -4.345622380E+01  6.198384652E-05       11
        1    12801  26629.04120 -6.235025755E-01  3.084251069E-02 -3.494467607E+00 -6.275196562E-02 -4.370030938E+01  6.198384553E-05       11
        2    12801  26629.04120 -6.235369044E-01  3.084498487E-02 -3.494467491E+00 -6.275196349E-02 -4.370030944E+01  6.198384652E-05       11
        1    12901     29.84200 -2.673786903E-01  1.410483764E-02  5.136181644E+00  3.702086835E-01  2.127323827E+00  2.680458064E-04       11
        2    12901     29.84200 -2.673893168E-01  1.410501830E-02  5.136181838E+00  3.702086976E-01  2.127323999E+00  2.680458070E-04       11
        1    12901  13359.13123  3.679351468E+00 -6.541200210E-02  3.910571789E-01  1.402179877E-02  9.978683207E-01  2.684268954E-04       11
        2    12901  13359.13123  3.679338713E+00 -6.541179118E-02  3.910568497E-01  1.402177504E-02  9.978685001E-01  2.684268960E-04       11
        1    12901  26629.04120 -6.355448813E-01  3.177972269E-02 -3.535118088E+00 -6.330600124E-02 -9.925646444E-02  2.684268954E-04       11
        2    12901  26629.04120 -6.355786632E-01  3.178215741E-02 -3.535118194E+00 -6.330600266E-02 -9.925628074E-02  2.684268960E-04       11
        1    13001     29.84200 -2.682183156E-01  1.421821897E-02  5.083851062E+00  3.664922054E-01  4.427034601E+01  4.832915805E-05       11
        2    13001     29.84200 -2.682281077E-01  1.421838701E-02  5.083851150E+00  3.664922117E-01  4.427034616E+01  4.832915722E-05       11
